absolute_amount_difference,absolute_amount_difference_vs_gross,amount_difference,amount_ratio,bank_amount,bank_category,best_vs_second_best_amount_gap,best_vs_second_best_date_gap,best_vs_second_best_reference_gap,candidate_count,candidate_rank_by_amount,candidate_rank_by_date,candidate_rank_by_reference,date_difference_days,description_token_overlap,exact_amount_match,is_best_amount_candidate,is_best_date_candidate,is_best_reference_candidate,label,merchant_match,payment_count,reference_exact_match,relative_amount_difference,same_day,settlement_fee_amount,settlement_fee_tax_amount,settlement_gross_amount,settlement_net_amount,settlement_refund_amount,transaction_type_is_credit,utr_similarity,value_date_difference_days,within_1_day,within_3_days,within_7_days
307866.3,334184.03,-307866.3,0.21784380213728077,85746.0,RENT,2758.909999999989,0.0,0.07692307692307693,5,5,4,4,10,0.0,0,0,0,0,0,0,20,0,0.7821561978627192,0,2613.46,470.42,419930.03,393612.3,23233.85,0,0.15384615384615385,10,0,0,0
910.3799999999974,3992.0800000000017,910.3799999999974,1.021571135367061,43114.0,RENT,2179.8600000000006,0.0,0.0,4,1,4,1,10,0.0,0,1,0,1,0,1,12,0,0.021571135367060866,0,306.18,55.11,47106.08,42203.62,4541.17,0,0.2962962962962963,10,0,0,0
3090.239999999998,2554.1500000000015,3090.239999999998,1.0772101371785159,43114.0,RENT,2179.8600000000006,0.0,0.0,4,2,2,4,0,0.0,0,0,0,0,0,1,10,0,0.07721013717851591,1,454.31,81.78,40559.85,40023.76,0.0,0,0.14814814814814814,0,1,1,1
3805.3499999999985,3256.6699999999983,3805.3499999999985,1.0968069368955689,43114.0,RENT,2179.8600000000006,0.0,0.0,4,3,1,3,0,0.0,0,0,1,0,0,1,11,0,0.09680693689556874,1,464.98,83.7,39857.33,39308.65,0.0,0,0.2222222222222222,0,1,1,1
39033.009999999995,39905.72,-39033.009999999995,0.5248395528942563,43114.0,RENT,2179.8600000000006,0.0,0.0,4,4,3,2,1,0.0,0,0,0,0,0,0,12,0,0.4751604471057437,0,739.59,133.12,83019.72,82147.01,0.0,0,0.2962962962962963,1,1,1,1
514.0999999999985,5777.899999999998,-514.0999999999985,0.9733172368262616,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,1,6,4,31,0.0,0,1,0,0,0,1,10,0,0.026682763173738397,0,106.65,19.19,24530.92,19267.12,5137.96,0,0.23076923076923078,31,0,0,0
1507.2400000000016,3847.8199999999997,1507.2400000000016,1.0873976126333516,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,2,5,3,18,0.0,0,0,0,0,0,1,5,0,0.08739761263335157,0,323.48,58.23,22600.84,17245.78,4973.35,0,0.23076923076923078,18,0,0,0
9366.54,9637.25,-9366.54,0.6669030383121215,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,5,1,1,2,0.0,0,0,1,1,0,1,8,0,0.3330969616878785,0,229.42,41.29,28390.27,28119.56,0.0,0,0.23076923076923078,2,0,1,1
3745.5099999999984,4024.09,-3745.5099999999984,0.8335220123270276,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,4,3,2,5,0.0,0,0,0,0,0,1,8,0,0.16647798767297234,0,236.09,42.49,22777.11,22498.53,0.0,0,0.23076923076923078,5,0,0,1
2847.739999999998,14447.579999999998,-2847.739999999998,0.8681648238302727,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,3,4,5,10,0.0,0,0,0,0,0,1,10,0,0.1318351761697273,0,389.37,70.09,33200.6,21600.76,11140.38,0,0.15384615384615385,10,0,0,0
335464.61,393301.51999999996,-335464.61,0.05294208535018429,18753.02,UTILITIES,993.140000000003,2.0,0.0,6,6,2,6,4,0.0,0,0,0,0,0,0,9,0,0.9470579146498157,0,2078.33,374.1,412054.54,354217.63,55384.48,0,0.07692307692307693,4,0,0,1
63090.79,30485.37000000001,63090.79,2.012642382493464,125393.92,RENT,,,,1,1,1,1,19,0.0,0,1,1,1,0,0,5,0,1.0126423824934638,0,185.53,33.4,155879.29,62303.13,93357.23,0,0.3076923076923077,18,0,0,0
41516.78,43563.119999999995,-41516.78,0.752105653217634,125960.94,SALARY,,,,1,1,1,1,6,0.0,0,1,1,1,0,0,11,0,0.24789434678236602,0,1734.18,312.16,169524.06,167477.72,0.0,0,0.23076923076923078,6,0,0,1
25048.39,23810.29,25048.39,1.4050253864562448,86892.39,RENT,2758.909999999989,3.0,0.0,5,3,1,1,1,0.0,0,0,1,1,0,1,12,0,0.40502538645624475,0,676.23,121.73,63082.1,61844.0,440.14,0,0.32,1,1,1,1
27119.489999999998,23687.870000000003,27119.489999999998,1.453708787761678,86892.39,RENT,2758.909999999989,3.0,0.0,5,4,2,4,4,0.0,0,0,0,0,0,1,12,0,0.4537087877616779,0,402.16,72.38,63204.52,59772.9,2957.08,0,0.08,4,0,0,1
16598.619999999995,3674.600000000006,16598.619999999995,1.2361321636327087,86892.39,RENT,2758.909999999989,3.0,0.0,5,2,3,5,5,0.0,0,0,0,0,0,1,15,0,0.23613216363270875,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.08,5,0,0,1
13839.710000000006,4807.440000000002,13839.710000000006,1.1894483542561343,86892.39,RENT,2758.909999999989,3.0,0.0,5,1,5,2,21,0.0,0,1,0,0,0,1,20,0,0.18944835425613418,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.32,21,0,0,0
318288.48,362037.39,-318288.48,0.21445333783897547,86892.39,RENT,2758.909999999989,3.0,0.0,5,5,4,3,7,0.0,0,0,0,0,0,0,12,0,0.7855466621610245,0,4299.75,773.95,448929.78,405180.87,38675.21,0,0.24,7,0,0,1
75846.51,88914.57,-75846.51,0.059845420815075295,4828.0,UTILITIES,,,,1,1,1,1,5,0.0,0,1,1,1,0,0,7,0,0.9401545791849247,0,246.53,44.37,93742.57,80674.51,12777.16,0,0.14814814814814814,5,0,0,1
34616.32000000001,25584.050000000003,34616.32000000001,1.4738542104136358,107669.0,RENT,14017.890000000014,17.0,0.07692307692307693,2,2,2,2,24,0.0,0,0,0,0,0,1,20,0,0.4738542104136359,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.15384615384615385,24,0,0,0
20598.429999999993,12386.589999999997,20598.429999999993,1.236571668245654,107669.0,RENT,14017.890000000014,17.0,0.07692307692307693,2,1,1,1,7,0.0,0,1,1,1,0,0,6,0,0.23657166824565398,0,801.97,144.35,95282.41,87070.57,7265.52,0,0.23076923076923078,7,0,0,1
23.37000000000262,9156.04,23.37000000000262,1.0005910274596366,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,1,5,4,10,0.0,0,1,0,0,0,1,15,0,0.0005910274596365832,0,602.16,108.39,48720.72,39541.31,8468.86,0,0.15384615384615385,10,0,0,0
256.02999999999884,292.65000000000146,256.02999999999884,1.0065133246753577,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,2,6,3,17,0.0,0,0,0,0,0,1,11,0,0.006513324675357684,0,464.98,83.7,39857.33,39308.65,0.0,0,0.15384615384615385,17,0,0,0
12105.0,11630.240000000002,12105.0,1.4408281524038153,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,5,1,6,0,0.0,0,0,1,0,0,1,5,0,0.44082815240381534,1,402.34,72.42,27934.44,27459.68,0.0,0,0.07692307692307693,0,1,1,1
6697.25,6556.889999999999,6697.25,1.203765551489727,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,4,2,2,1,0.0,0,0,0,0,0,1,10,0,0.20376555148972705,0,118.95,21.41,33007.79,32867.43,0.0,0,0.23076923076923078,1,1,1,1
885.0500000000029,1023.6100000000006,885.0500000000029,1.0228815529000665,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,3,4,5,4,0.0,0,0,0,0,0,1,8,0,0.022881552900066597,0,158.91,28.6,40588.29,38679.63,1721.15,0,0.15384615384615385,4,0,0,1
251293.15000000002,284574.13,-251293.15000000002,0.13602755683077192,39564.68,OTHER_TRANSFER,232.65999999999622,1.0,0.0,6,6,3,1,3,0.0,0,0,0,1,0,0,8,0,0.863972443169228,0,4074.43,733.39,324138.81,290857.83,28473.16,0,0.23076923076923078,3,0,1,1
182663.87,186147.4,-182663.87,0.007525175242858052,1385.0,INTEREST_CREDIT,,,,1,1,1,1,12,0.0,0,1,1,1,0,0,11,0,0.992474824757142,0,2952.14,531.39,187532.4,184048.87,0.0,1,0.15384615384615385,12,0,0,0
1150.0,88.09999999999854,1150.0,1.0185951749563418,62994.0,RENT,1832.8499999999985,3.0,0.0,5,1,4,1,21,0.0,0,1,0,1,0,1,12,0,0.018595174956341762,0,676.23,121.73,63082.1,61844.0,440.14,0,0.2962962962962963,21,0,0,0
2982.8499999999985,2383.4199999999983,2982.8499999999985,1.0497049298338725,62994.0,RENT,1832.8499999999985,3.0,0.0,5,2,3,5,6,0.0,0,0,0,0,0,1,15,0,0.049704929833872515,0,507.99,91.44,60610.58,60011.15,0.0,0,0.14814814814814814,6,0,0,1
10058.679999999993,19090.949999999997,-10058.679999999993,0.8623092267114636,62994.0,RENT,1832.8499999999985,3.0,0.0,5,3,1,2,1,0.0,0,0,1,0,0,1,20,0,0.13769077328853635,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.2962962962962963,1,1,1,1
12562.309999999998,11116.529999999999,12562.309999999998,1.249095558764737,62994.0,RENT,1832.8499999999985,3.0,0.0,5,4,2,4,4,0.0,0,0,0,0,0,1,11,0,0.24909555876473696,0,32.75,5.9,51877.47,50431.69,1407.13,0,0.2222222222222222,4,0,0,1
144314.08,220286.13,-144314.08,0.30386659314002623,62994.0,RENT,1832.8499999999985,3.0,0.0,5,5,5,3,25,0.0,0,0,0,0,0,0,15,0,0.6961334068599738,0,3552.18,639.41,283280.13,207308.08,71780.46,0,0.2222222222222222,25,0,0,0
732.8499999999985,133.41999999999825,732.8499999999985,1.012211897289087,60744.0,SALARY,238.25,3.0,0.07407407407407407,5,1,3,3,6,0.0,0,1,0,0,0,1,15,0,0.012211897289087087,0,507.99,91.44,60610.58,60011.15,0.0,0,0.14814814814814814,6,0,0,1
971.0999999999985,2460.519999999997,971.0999999999985,1.0162464929759139,60744.0,SALARY,238.25,3.0,0.07407407407407407,5,2,5,1,24,0.0,0,0,0,1,0,1,12,0,0.01624649297591381,0,402.16,72.38,63204.52,59772.9,2957.08,0,0.2222222222222222,24,0,0,0
12308.679999999993,21340.949999999997,-12308.679999999993,0.8315095353106827,60744.0,SALARY,238.25,3.0,0.07407407407407407,5,4,1,4,1,0.0,0,0,1,0,0,1,20,0,0.16849046468931728,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.14814814814814814,1,1,1,1
10312.309999999998,8866.529999999999,10312.309999999998,1.2044807540655489,60744.0,SALARY,238.25,3.0,0.07407407407407407,5,3,2,5,4,0.0,0,0,0,0,0,1,11,0,0.2044807540655488,0,32.75,5.9,51877.47,50431.69,1407.13,0,0.07407407407407407,4,0,0,1
66785.09,70799.56,-66785.09,0.47631485490878983,60744.0,SALARY,238.25,3.0,0.07407407407407407,5,5,4,2,18,0.0,0,0,0,0,0,0,7,0,0.5236851450912101,0,1467.09,264.08,131543.56,127529.09,2283.3,0,0.14814814814814814,18,0,0,0
1058.1200000000026,4205.679999999997,1058.1200000000026,1.054918430985015,20325.24,UTILITIES,217.39999999999418,1.0,0.07692307692307693,5,1,5,3,28,0.0,0,1,0,0,0,1,10,0,0.054918430985015025,0,106.65,19.19,24530.92,19267.12,5137.96,0,0.15384615384615385,31,0,0,0
1275.5199999999968,12875.359999999997,-1275.5199999999968,0.9409502258253878,20325.24,UTILITIES,217.39999999999418,1.0,0.07692307692307693,5,2,3,5,7,0.0,0,0,0,0,0,1,10,0,0.059049774174612234,0,389.37,70.09,33200.6,21600.76,11140.38,0,0.07692307692307693,10,0,0,1
7794.32,8065.029999999999,-7794.32,0.7228150084851968,20325.24,UTILITIES,217.39999999999418,1.0,0.07692307692307693,5,4,1,4,1,0.0,0,0,1,0,0,1,8,0,0.2771849915148032,0,229.42,41.29,28390.27,28119.56,0.0,0,0.07692307692307693,2,1,1,1
2173.2899999999972,2451.869999999999,-2173.2899999999972,0.9034030223307924,20325.24,UTILITIES,217.39999999999418,1.0,0.07692307692307693,5,3,2,1,2,0.0,0,0,0,1,0,1,8,0,0.0965969776692076,0,236.09,42.49,22777.11,22498.53,0.0,0,0.23076923076923078,5,0,1,1
175842.03,177519.34,-175842.03,0.10361177988560479,20325.24,UTILITIES,217.39999999999418,1.0,0.07692307692307693,5,5,4,2,28,0.0,0,0,0,0,0,0,4,0,0.8963882201143952,0,1421.45,255.86,197844.58,196167.27,0.0,0,0.15384615384615385,31,0,0,0
3736.939999999995,1165.520000000004,3736.939999999995,1.0885454849607687,45940.56,RENT,754.1900000000096,0.0,0.0,6,1,6,1,15,0.0,0,1,0,1,0,1,12,0,0.08854548496076864,0,306.18,55.11,47106.08,42203.62,4541.17,0,0.24,14,0,0,0
4491.130000000005,5936.9100000000035,-4491.130000000005,0.9109462720761489,45940.56,RENT,754.1900000000096,0.0,0.0,6,2,5,6,8,0.0,0,0,0,0,0,1,11,0,0.08905372792385115,0,32.75,5.9,51877.47,50431.69,1407.13,0,0.08,9,0,0,0
13557.420000000006,15824.170000000006,-13557.420000000006,0.7721364658094274,45940.56,RENT,754.1900000000096,0.0,0.0,6,5,2,3,0,0.0,0,0,0,0,0,1,20,0,0.2278635341905726,1,581.24,104.62,61764.73,59497.98,1580.89,0,0.24,1,1,1,1
12347.979999999996,10691.659999999996,12347.979999999996,1.367580578806391,45940.56,RENT,754.1900000000096,0.0,0.0,6,4,1,2,0,0.0,0,0,1,0,0,1,9,0,0.36758057880639106,1,261.74,47.11,35248.9,33592.58,1347.47,0,0.24,1,1,1,1
6399.25,2780.1600000000035,6399.25,1.1618370762121943,45940.56,RENT,754.1900000000096,0.0,0.0,6,3,3,5,2,0.0,0,0,0,0,0,1,15,0,0.1618370762121943,0,602.16,108.39,48720.72,39541.31,8468.86,0,0.16,3,0,1,1
439426.76,479518.75999999995,-439426.76,0.09465111907410659,45940.56,RENT,754.1900000000096,0.0,0.0,6,6,4,4,5,0.0,0,0,0,0,0,0,10,0,0.9053488809258934,0,2120.87,381.76,525459.32,485367.32,37589.37,0,0.24,4,0,0,1
7491.320000000007,1540.949999999997,7491.320000000007,1.1025468196375547,80544.0,RENT,2758.909999999989,1.0,0.07407407407407407,4,1,1,3,3,0.0,0,1,1,0,0,1,20,0,0.10254681963755481,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.14814814814814814,6,0,1,1
10250.229999999996,2673.7899999999936,10250.229999999996,1.1458198927159546,80544.0,RENT,2758.909999999989,1.0,0.07407407407407407,4,2,4,2,13,0.0,0,0,0,0,0,1,15,0,0.1458198927159547,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.2222222222222222,10,0,0,0
20532.85,19933.42,20532.85,1.3421505836831988,80544.0,RENT,2758.909999999989,1.0,0.07407407407407407,4,3,3,4,4,0.0,0,0,0,0,0,1,15,0,0.34215058368319884,0,507.99,91.44,60610.58,60011.15,0.0,0,0.07407407407407407,1,0,0,1
100465.04000000001,103473.22,-100465.04000000001,0.4449722511096683,80544.0,RENT,2758.909999999989,1.0,0.07407407407407407,4,4,2,1,4,0.0,0,0,0,1,0,0,12,0,0.5550277488903317,0,2549.31,458.87,184017.22,181009.04,0.0,0,0.2962962962962963,1,0,0,1
68450.26999999999,70127.57999999999,-68450.26999999999,0.6510617189095816,127717.0,SALARY,,,,1,1,1,1,11,0.0,0,1,1,1,0,0,4,0,0.34893828109041836,0,1421.45,255.86,197844.58,196167.27,0.0,0,0.38461538461538464,10,0,0,0
2623.5800000000017,1385.4800000000032,2623.5800000000017,1.0424225470538775,64467.58,OTHER_TRANSFER,1832.8499999999985,2.0,0.0,5,1,5,1,20,0.0,0,1,0,1,0,1,12,0,0.042422547053877525,0,676.23,121.73,63082.1,61844.0,440.14,0,0.16,17,0,0,0
4456.43,3857.0,4456.43,1.0742600333438037,64467.58,OTHER_TRANSFER,1832.8499999999985,2.0,0.0,5,2,4,4,5,0.0,0,0,0,0,0,1,15,0,0.07426003334380361,0,507.99,91.44,60610.58,60011.15,0.0,0,0.08,2,0,0,1
8585.099999999991,17617.369999999995,-8585.099999999991,0.8824806974911804,64467.58,OTHER_TRANSFER,1832.8499999999985,2.0,0.0,5,3,2,2,2,0.0,0,0,0,0,0,1,20,0,0.11751930250881955,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.16,5,0,1,1
14035.89,12590.11,14035.89,1.2783148849463501,64467.58,OTHER_TRANSFER,1832.8499999999985,2.0,0.0,5,4,3,5,3,0.0,0,0,0,0,0,1,11,0,0.27831488494635015,0,32.75,5.9,51877.47,50431.69,1407.13,0,0.08,0,0,1,1
40496.19,40405.37,40496.19,2.689355102061249,64467.58,OTHER_TRANSFER,1832.8499999999985,2.0,0.0,5,5,1,3,0,0.0,0,0,1,0,0,0,5,0,1.689355102061249,1,76.97,13.85,24062.21,23971.39,0.0,0,0.16,3,1,1,1
7620.220000000001,1412.050000000003,7620.220000000001,1.104311299736026,80672.9,OTHER_TRANSFER,2344.310000000012,1.0,0.07692307692307693,4,2,1,3,3,0.0,0,0,1,0,0,1,20,0,0.10431129973602614,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.15384615384615385,3,0,1,1
10379.12999999999,2544.8899999999994,10379.12999999999,1.1476536256342489,80672.9,OTHER_TRANSFER,2344.310000000012,1.0,0.07692307692307693,4,3,3,1,13,0.0,0,0,0,1,0,1,15,0,0.1476536256342488,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.3076923076923077,13,0,0,0
20661.749999999993,20062.319999999992,20661.749999999993,1.3442985178587645,80672.9,OTHER_TRANSFER,2344.310000000012,1.0,0.07692307692307693,4,4,2,4,4,0.0,0,0,0,0,0,1,15,0,0.3442985178587645,0,507.99,91.44,60610.58,60011.15,0.0,0,0.07692307692307693,4,0,0,1
5275.909999999989,3983.0,5275.909999999989,1.0699750746017844,80672.9,OTHER_TRANSFER,2344.310000000012,1.0,0.07692307692307693,4,1,4,2,22,0.0,0,1,0,0,0,0,15,0,0.06997507460178434,0,647.17,116.49,76689.9,75396.99,529.25,0,0.23076923076923078,22,0,0,0
1449934.74,1529070.91,-1449934.74,0.002990475572531671,4349.0,INTEREST_CREDIT,,,,1,1,1,1,1,0.0,0,1,1,1,0,0,20,0,0.9970095244274684,0,10584.2,1905.16,1533419.91,1454283.74,66646.81,1,0.3076923076923077,1,1,1,1
316278.41000000003,314709.23,316278.41000000003,2.893825086039299,483283.49,SUPPLIER_PAYMENT,,,,1,1,1,1,3,0.0,0,1,1,1,0,0,9,0,1.8938250860392993,0,1329.81,239.37,168574.26,167005.08,0.0,0,0.15384615384615385,4,0,1,1
730.8499999999985,131.41999999999825,730.8499999999985,1.0121785701490473,60742.0,OTHER_TRANSFER,238.25,3.0,0.07692307692307693,4,1,3,4,18,0.0,0,1,0,0,0,1,15,0,0.012178570149047278,0,507.99,91.44,60610.58,60011.15,0.0,0,0.07692307692307693,16,0,0,0
969.0999999999985,2462.519999999997,969.0999999999985,1.0162130329965586,60742.0,OTHER_TRANSFER,238.25,3.0,0.07692307692307693,4,2,1,2,0,0.0,0,0,1,0,0,1,12,0,0.016213032996558616,1,402.16,72.38,63204.52,59772.9,2957.08,0,0.15384615384615385,2,1,1,1
1102.0,2340.0999999999985,-1102.0,0.9821809714766185,60742.0,OTHER_TRANSFER,238.25,3.0,0.07692307692307693,4,3,2,3,3,0.0,0,0,0,0,0,1,12,0,0.017819028523381412,0,676.23,121.73,63082.1,61844.0,440.14,0,0.15384615384615385,1,0,1,1
561547.62,643589.93,-561547.62,0.09761049846854267,60742.0,OTHER_TRANSFER,238.25,3.0,0.07692307692307693,4,4,4,1,20,0.0,0,0,0,1,0,0,12,0,0.9023895015314574,0,6021.67,1083.9,704331.93,622289.62,74936.74,0,0.23076923076923078,18,0,0,0
453.2400000000016,189.4900000000016,453.2400000000016,1.0191371640313869,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,1,6,4,26,0.0,0,1,0,0,0,1,6,0,0.019137164031386978,0,223.52,40.23,23947.51,23683.76,0.0,0,0.15384615384615385,24,0,0,0
790.3199999999997,509.5499999999993,790.3199999999997,1.0338514940882386,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,2,4,6,12,0.0,0,0,0,0,0,1,11,0,0.033851494088238655,0,237.93,42.84,23627.45,23346.68,0.0,0,0.07692307692307693,10,0,0,0
3982.5600000000013,4253.27,-3982.5600000000013,0.8583704723686999,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,4,1,3,0,0.0,0,0,1,0,0,1,8,0,0.1416295276313001,1,229.42,41.29,28390.27,28119.56,0.0,0,0.23076923076923078,2,1,1,1
18066.620000000003,22969.08,-18066.620000000003,0.571917764400305,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,5,2,2,1,0.0,0,0,0,0,0,1,12,0,0.42808223559969505,0,306.18,55.11,47106.08,42203.62,4541.17,0,0.23076923076923078,3,1,1,1
1638.4700000000012,1359.8899999999994,1638.4700000000012,1.0728256468311486,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,3,3,1,3,0.0,0,0,0,1,0,1,8,0,0.07282564683114857,0,236.09,42.49,22777.11,22498.53,0.0,0,0.3076923076923077,1,0,1,1
110126.84,124424.23000000001,-110126.84,0.17977290087934325,24137.0,UTILITIES,337.0799999999981,1.0,0.07692307692307693,6,6,5,5,19,0.0,0,0,0,0,0,0,20,0,0.8202270991206567,0,1278.64,230.15,148561.23,134263.84,12788.6,0,0.15384615384615385,17,0,0,0
20290.600000000006,22210.679999999993,-20290.600000000006,0.871443977239731,137544.09,RENT,,,,1,1,1,1,23,0.0,0,1,1,1,0,0,5,0,0.12855602276026903,0,1627.18,292.9,159754.77,157834.69,0.0,0,0.07692307692307693,24,0,0,0
104754.85,99061.79000000001,104754.85,5.0031094791154365,130923.22,RENT,,,,1,1,1,1,9,0.0,0,1,1,1,0,0,5,0,4.0031094791154365,0,258.42,46.52,31861.43,26168.37,5388.12,0,0.15384615384615385,9,0,0,0
386.84000000000015,11986.68,-386.84000000000015,0.9820913708591734,21213.92,OTHER_TRANSFER,871.5600000000013,0.0,0.0,5,1,5,4,18,0.0,0,1,0,0,0,1,10,0,0.017908629140826533,0,389.37,70.09,33200.6,21600.76,11140.38,0,0.08,18,0,0,0
1258.4000000000015,2042.2400000000016,-1258.4000000000015,0.9440022213994816,21213.92,OTHER_TRANSFER,871.5600000000013,0.0,0.0,5,2,3,1,2,0.0,0,0,0,1,0,1,8,0,0.05599777860051839,0,352.88,63.52,23256.16,22472.32,367.44,0,0.24,2,0,1,1
2469.84,2733.59,-2469.84,0.8957158829510179,21213.92,OTHER_TRANSFER,871.5600000000013,0.0,0.0,5,3,2,2,0,0.0,0,0,0,0,0,1,6,0,0.1042841170489821,1,223.52,40.23,23947.51,23683.76,0.0,0,0.24,0,1,1,1
6245.760000000002,6720.52,-6245.760000000002,0.7725479685123788,21213.92,OTHER_TRANSFER,871.5600000000013,0.0,0.0,5,4,1,3,0,0.0,0,0,1,0,0,1,5,0,0.2274520314876212,1,402.34,72.42,27934.44,27459.68,0.0,0,0.16,0,1,1,1
10778.650000000001,11068.330000000002,-10778.650000000001,0.6630889609681248,21213.92,OTHER_TRANSFER,871.5600000000013,0.0,0.0,5,5,4,5,3,0.0,0,0,0,0,0,0,7,0,0.33691103903187525,0,245.49,44.19,32282.25,31992.57,0.0,0,0.08,3,0,1,1
332.7599999999984,11932.599999999999,-332.7599999999984,0.9845949864726983,21268.0,OTHER_TRANSFER,871.5600000000013,0.0,0.15384615384615385,5,1,5,4,18,0.0,0,1,0,0,0,1,10,0,0.015405013527301744,0,389.37,70.09,33200.6,21600.76,11140.38,0,0.15384615384615385,18,0,0,0
1204.3199999999997,1988.1599999999999,-1204.3199999999997,0.946408737504628,21268.0,OTHER_TRANSFER,871.5600000000013,0.0,0.15384615384615385,5,2,3,2,2,0.0,0,0,0,0,0,1,8,0,0.05359126249537207,0,352.88,63.52,23256.16,22472.32,367.44,0,0.23076923076923078,2,0,1,1
2415.7599999999984,2679.5099999999984,-2415.7599999999984,0.8979993041645415,21268.0,OTHER_TRANSFER,871.5600000000013,0.0,0.15384615384615385,5,3,2,3,0,0.0,0,0,0,0,0,1,6,0,0.1020006958354585,1,223.52,40.23,23947.51,23683.76,0.0,0,0.23076923076923078,0,1,1,1
6191.68,6666.439999999999,-6191.68,0.7745174015137831,21268.0,OTHER_TRANSFER,871.5600000000013,0.0,0.15384615384615385,5,4,1,5,0,0.0,0,0,1,0,0,1,5,0,0.22548259848621688,1,402.34,72.42,27934.44,27459.68,0.0,0,0.15384615384615385,0,1,1,1
196690.53,280608.22,-196690.53,0.0975781952649433,21268.0,OTHER_TRANSFER,871.5600000000013,0.0,0.15384615384615385,5,5,4,1,16,0.0,0,0,0,1,0,0,11,0,0.9024218047350567,0,3698.59,665.74,301876.22,217958.53,79553.36,0,0.38461538461538464,16,0,0,0
27754.229999999996,14830.210000000006,27754.229999999996,1.3948320028930017,98048.0,RENT,5842.080000000002,12.0,0.08,2,1,1,2,13,0.0,0,1,1,0,0,1,15,0,0.3948320028930017,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.08,13,0,0,0
33596.31,34649.25,-33596.31,0.7447948187050394,98048.0,RENT,5842.080000000002,12.0,0.08,2,2,2,1,25,0.0,0,0,0,1,0,0,6,0,0.2552051812949606,0,892.32,160.62,132697.25,131644.31,0.0,0,0.16,25,0,0,0
34269.78999999999,21345.770000000004,34269.78999999999,1.4875224361988266,104563.56,SALARY,2758.909999999989,6.0,0.15384615384615385,3,2,1,1,4,0.0,0,0,1,1,0,1,15,0,0.4875224361988266,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.3076923076923077,4,0,0,1
31510.880000000005,22478.61,31510.880000000005,1.4313446132297953,104563.56,SALARY,2758.909999999989,6.0,0.15384615384615385,3,1,3,2,12,0.0,0,1,0,0,0,1,20,0,0.4313446132297954,0,715.42,128.76,82084.95,73052.68,8188.09,0,0.15384615384615385,12,0,0,0
80592.17,80501.35,80592.17,4.362014885244452,104563.56,SALARY,2758.909999999989,6.0,0.15384615384615385,3,3,2,3,10,0.0,0,0,0,0,0,0,5,0,3.362014885244452,0,76.97,13.85,24062.21,23971.39,0.0,0,0.15384615384615385,10,0,0,0
2116.5099999999948,2785.9500000000044,2116.5099999999948,1.0501499634391551,44320.13,RENT,2179.8600000000006,3.0,0.0,5,1,4,1,6,0.0,0,1,0,1,0,1,12,0,0.05014996343915509,0,306.18,55.11,47106.08,42203.62,4541.17,0,0.3076923076923077,6,0,0,1
4296.369999999995,3760.279999999999,4296.369999999995,1.107345486780852,44320.13,RENT,2179.8600000000006,3.0,0.0,5,2,3,5,4,0.0,0,0,0,0,0,1,10,0,0.10734548678085205,0,454.31,81.78,40559.85,40023.76,0.0,0,0.07692307692307693,4,0,0,1
17523.870000000003,18761.97,-17523.870000000003,0.7166439751633141,44320.13,RENT,2179.8600000000006,3.0,0.0,5,5,1,2,0,0.0,0,0,1,0,0,1,12,0,0.28335602483668587,1,676.23,121.73,63082.1,61844.0,440.14,0,0.3076923076923077,0,1,1,1
15452.770000000004,18884.39,-15452.770000000004,0.741475317409729,44320.13,RENT,2179.8600000000006,3.0,0.0,5,4,2,4,3,0.0,0,0,0,0,0,1,12,0,0.2585246825902709,0,402.16,72.38,63204.52,59772.9,2957.08,0,0.15384615384615385,3,0,1,1
